class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
right,0.4237366318702698,0.1682264804840088,-0.4122850000858307,0.9998518824577332,0.4262121617794037,0.1531030535697937,-0.39223426580429077,0.9994814395904541,0.43085989356040955,0.15216635167598724,-0.3922666907310486,0.9994761943817139,0.4349147379398346,0.15127936005592346,-0.3922727704048157,0.9994683861732483,0.4121280610561371,0.1573532670736313,-0.3923587203025818,0.9995115995407104,0.40723490715026855,0.15942518413066864,-0.39238089323043823,0.9994588494300842,0.40418189764022827,0.16154170036315918,-0.3924100697040558,0.9993860125541687,0.44164520502090454,0.15783143043518066,-0.2513582110404968,0.9989297986030579,0.3986237645149231,0.1759742647409439,-0.25123313069343567,0.9987955689430237,0.4365910589694977,0.18625463545322418,-0.35826629400253296,0.9997400045394897,0.418273389339447,0.19109593331813812,-0.3579626679420471,0.9996591210365295,0.4992442727088928,0.24982987344264984,-0.15754851698875427,0.9998987913131714,0.37702780961990356,0.29405882954597473,-0.1496666967868805,0.9995956420898438,0.5365671515464783,0.36400648951530457,-0.09342213720083237,0.9822683334350586,0.38106900453567505,0.4262900650501251,-0.10131285339593887,0.9157764315605164,0.5422921180725098,0.47498819231987,-0.20551152527332306,0.9758521318435669,0.4051767885684967,0.5444661378860474,-0.19851355254650116,0.8190672397613525,0.5462125539779663,0.5029051303863525,-0.24448737502098083,0.9537544250488281,0.40912896394729614,0.5788122415542603,-0.2349260300397873,0.7394851446151733,0.5385085344314575,0.5002851486206055,-0.28973808884620667,0.9553832411766052,0.4197550415992737,0.5764474868774414,-0.2796598970890045,0.7422313094139099,0.5346742868423462,0.492841511964798,-0.2247629165649414,0.9438848495483398,0.42058515548706055,0.5646912455558777,-0.21861834824085236,0.730480968952179,0.5025194883346558,0.5349463820457458,-0.002446343656629324,0.9994713068008423,0.43041324615478516,0.5396934747695923,0.0024515334516763687,0.9995088577270508,0.5252590179443359,0.7062711715698242,0.020673349499702454,0.9921650290489197,0.4151608943939209,0.715230405330658,0.04057525843381882,0.993719220161438,0.5194674730300903,0.8693567514419556,0.22940489649772644,0.9904730319976807,0.41573619842529297,0.8657928705215454,0.26189368963241577,0.9926090836524963,0.5100937485694885,0.8948163390159607,0.23861634731292725,0.9246801733970642,0.42777904868125916,0.8865333199501038,0.27294427156448364,0.9243975877761841,0.5504466891288757,0.9312120079994202,0.07797181606292725,0.9816882014274597,0.39543330669403076,0.9226053953170776,0.11488231271505356,0.9854212403297424
right,0.4247678816318512,0.16623635590076447,-0.38631680607795715,0.9998632669448853,0.42702215909957886,0.1509290486574173,-0.36481887102127075,0.9995243549346924,0.4312518239021301,0.14974717795848846,-0.36488088965415955,0.9995192289352417,0.4356923997402191,0.14870768785476685,-0.3648994565010071,0.9995161890983582,0.4129374921321869,0.15625222027301788,-0.3653143644332886,0.999544084072113,0.40781736373901367,0.15865088999271393,-0.36532750725746155,0.9994934797286987,0.4043169617652893,0.16085492074489594,-0.3653505742549896,0.9994198083877563,0.4419037699699402,0.15615688264369965,-0.22790344059467316,0.9990204572677612,0.39936500787734985,0.1750141680240631,-0.22874920070171356,0.9988471269607544,0.43789559602737427,0.18457761406898499,-0.3344804644584656,0.9997626543045044,0.4197099208831787,0.19072462618350983,-0.33459722995758057,0.9996762275695801,0.5016610026359558,0.2497451901435852,-0.1476936638355255,0.9999039769172668,0.37765297293663025,0.29403766989707947,-0.13281595706939697,0.9995529055595398,0.5416433215141296,0.36446183919906616,-0.10084487497806549,0.9841196537017822,0.38286834955215454,0.4269697964191437,-0.08838991075754166,0.91312175989151,0.5503495335578918,0.4702102243900299,-0.23245024681091309,0.9790640473365784,0.4056797921657562,0.5425391793251038,-0.18602639436721802,0.8145172595977783,0.5558184385299683,0.5017696022987366,-0.2693604528903961,0.9589146971702576,0.40992051362991333,0.5761986970901489,-0.22239677608013153,0.732373058795929,0.5471012592315674,0.49919313192367554,-0.31139248609542847,0.9605662822723389,0.41971737146377563,0.5740541219711304,-0.26691934466362,0.7356575727462769,0.5424070358276367,0.4904816746711731,-0.2499816119670868,0.9502373933792114,0.4204137921333313,0.5624110102653503,-0.20627586543560028,0.7248787879943848,0.5047004222869873,0.5330507755279541,-0.003975481726229191,0.9994540810585022,0.43238258361816406,0.5361827611923218,0.0039869677275419235,0.9994849562644958,0.5227198600769043,0.7042766213417053,0.020935269072651863,0.990909218788147,0.41911906003952026,0.7104074358940125,0.02576233074069023,0.992859423160553,0.5198737382888794,0.8688777089118958,0.19228266179561615,0.9890591502189636,0.4169071316719055,0.8656955361366272,0.21991746127605438,0.9916476607322693,0.5125062465667725,0.895663321018219,0.19764621555805206,0.9200947284698486,0.42887264490127563,0.8887297511100769,0.22787153720855713,0.9166229963302612,0.5493000745773315,0.9303969740867615,0.03630173206329346,0.979228138923645,0.3983033299446106,0.9221500158309937,0.07446176558732986,0.9836091995239258
right,0.4175076484680176,0.16755162179470062,-0.4135996699333191,0.9999018907546997,0.41972893476486206,0.15255142748355865,-0.3930557668209076,0.9996551275253296,0.4244013726711273,0.15160313248634338,-0.39309442043304443,0.9996517896652222,0.42913445830345154,0.15077166259288788,-0.3931244909763336,0.9996494054794312,0.4056331217288971,0.15693917870521545,-0.3958031237125397,0.9996678233146667,0.4021252989768982,0.15924984216690063,-0.3958182632923126,0.9996353983879089,0.39796143770217896,0.16151542961597443,-0.39582204818725586,0.9995686411857605,0.43703165650367737,0.1567189246416092,-0.2522525191307068,0.9992749094963074,0.3926689028739929,0.17735297977924347,-0.2557128071784973,0.9991618990898132,0.4318772256374359,0.18645861744880676,-0.35886162519454956,0.9998317360877991,0.4129312038421631,0.19181285798549652,-0.3607783615589142,0.9997585415840149,0.5002530217170715,0.24893884360790253,-0.1570718139410019,0.9999232888221741,0.3768693804740906,0.2970230281352997,-0.1542731076478958,0.9995739459991455,0.5417328476905823,0.36193186044692993,-0.09984640777111053,0.9876189231872559,0.38122493028640747,0.43354541063308716,-0.10485853254795074,0.9183468222618103,0.5546127557754517,0.4652586281299591,-0.22072625160217285,0.9843287467956543,0.4075142741203308,0.5485296845436096,-0.19688178598880768,0.8152326941490173,0.5602809190750122,0.49576953053474426,-0.2610858380794525,0.9666587114334106,0.4114970564842224,0.5834840536117554,-0.23206576704978943,0.7276666760444641,0.5527292490005493,0.49472686648368835,-0.30689114332199097,0.9685477614402771,0.42213010787963867,0.5822147727012634,-0.27536195516586304,0.7309443950653076,0.5475763082504272,0.48648378252983093,-0.24045272171497345,0.9602980613708496,0.4226589798927307,0.5693022608757019,-0.21637645363807678,0.7214733958244324,0.5054918527603149,0.5321977138519287,-0.0010730496142059565,0.9994895458221436,0.4326583743095398,0.5372655987739563,0.0010702252620831132,0.9994766712188721,0.5229136943817139,0.7056846618652344,0.02244146168231964,0.9899649620056152,0.4212471842765808,0.7124346494674683,0.02969374880194664,0.9923416376113892,0.5221041440963745,0.8703705668449402,0.1901409924030304,0.9885563850402832,0.417557954788208,0.867573618888855,0.22008712589740753,0.9909734129905701,0.5165560841560364,0.8989819288253784,0.19512102007865906,0.9252795577049255,0.42836230993270874,0.8901746869087219,0.22791321575641632,0.908011257648468,0.5512154698371887,0.9322444200515747,0.03612939268350601,0.9775024652481079,0.40002432465553284,0.9219877123832703,0.06948406249284744,0.9820945262908936
right,0.41482967138290405,0.16800768673419952,-0.41631799936294556,0.9999344944953918,0.4174582064151764,0.1523602157831192,-0.3966907858848572,0.9997752904891968,0.42227205634117126,0.15130384266376495,-0.396731972694397,0.9997721314430237,0.4270903468132019,0.15047813951969147,-0.39673537015914917,0.9997691512107849,0.4031270146369934,0.15708647668361664,-0.39504602551460266,0.9997789859771729,0.3995228111743927,0.1593448519706726,-0.3950654864311218,0.9997549057006836,0.3948914408683777,0.1617821902036667,-0.3950759172439575,0.9997079968452454,0.4356587827205658,0.15665020048618317,-0.2595311105251312,0.9995303750038147,0.3907741904258728,0.17763878405094147,-0.2507367730140686,0.9994416832923889,0.4298931062221527,0.1866634488105774,-0.3642553687095642,0.999894380569458,0.41029056906700134,0.1922256052494049,-0.36137855052948,0.9998437762260437,0.5010503530502319,0.24888697266578674,-0.16789893805980682,0.9999404549598694,0.37664666771888733,0.2977829575538635,-0.1521206498146057,0.9996851086616516,0.5417139530181885,0.3640981614589691,-0.14175647497177124,0.9895050525665283,0.38036400079727173,0.43467918038368225,-0.10491061210632324,0.9243741035461426,0.5580886602401733,0.46668699383735657,-0.3034754991531372,0.9872309565544128,0.40476083755493164,0.5489085912704468,-0.20994389057159424,0.8401218056678772,0.5653150677680969,0.4973905384540558,-0.3507002294063568,0.9725503325462341,0.4085458815097809,0.585405707359314,-0.2487226277589798,0.7586107850074768,0.5569589138031006,0.49565422534942627,-0.3966974914073944,0.974185049533844,0.4203570485115051,0.5827897191047668,-0.293437659740448,0.761625349521637,0.5515474081039429,0.4865994453430176,-0.32436591386795044,0.9671319723129272,0.4213029742240906,0.5700253248214722,-0.23029157519340515,0.750869870185852,0.5061498880386353,0.5358562469482422,-0.005081346724182367,0.9995635747909546,0.43196970224380493,0.5396338701248169,0.0050665633752942085,0.9995584487915039,0.522610604763031,0.7065117955207825,0.024123739451169968,0.9906404614448547,0.4173528254032135,0.7153037190437317,0.04858066514134407,0.9935806393623352,0.5227361917495728,0.8697585463523865,0.22621004283428192,0.989475429058075,0.41720324754714966,0.8654243350028992,0.27999600768089294,0.9920139312744141,0.5170499682426453,0.8983238339424133,0.23510940372943878,0.9296836853027344,0.4299549162387848,0.8870514631271362,0.292124480009079,0.9173313975334167,0.5498865246772766,0.9314082264900208,0.0733640193939209,0.9791462421417236,0.399253785610199,0.9231117963790894,0.13869407773017883,0.984073281288147
right,0.41478925943374634,0.16831111907958984,-0.3845687508583069,0.9999635815620422,0.41705188155174255,0.15217198431491852,-0.36497509479522705,0.9998769760131836,0.4216422438621521,0.15099431574344635,-0.3650369346141815,0.9998775124549866,0.4262309968471527,0.15009520947933197,-0.3650265038013458,0.9998750686645508,0.4030539393424988,0.15686997771263123,-0.36260634660720825,0.9998705983161926,0.3994949460029602,0.15903303027153015,-0.3626113533973694,0.999853253364563,0.39508259296417236,0.16134141385555267,-0.36262229084968567,0.9998223185539246,0.43472379446029663,0.15617148578166962,-0.23077550530433655,0.999751627445221,0.3910037875175476,0.1764100193977356,-0.2179671823978424,0.9996528625488281,0.42944711446762085,0.18632911145687103,-0.33371487259864807,0.9999454021453857,0.4105702042579651,0.19244207441806793,-0.329703152179718,0.9999128580093384,0.4999459385871887,0.2467028945684433,-0.1539490967988968,0.9999669790267944,0.3765442371368408,0.2971414029598236,-0.12310867011547089,0.999786913394928,0.5400397777557373,0.3639511466026306,-0.14259472489356995,0.9926838874816895,0.3797455430030823,0.4310460388660431,-0.08087535202503204,0.9397138953208923,0.5487602353096008,0.4782479703426361,-0.30831485986709595,0.9916678071022034,0.396182119846344,0.5538120865821838,-0.19292470812797546,0.8815436959266663,0.5559015274047852,0.5084753632545471,-0.3590177893638611,0.9814635515213013,0.3980026841163635,0.5928261280059814,-0.23320531845092773,0.8104488849639893,0.5490717887878418,0.5067219138145447,-0.4042460322380066,0.9826163053512573,0.40898817777633667,0.5908134579658508,-0.2787383198738098,0.8132474422454834,0.5438564419746399,0.4971891939640045,-0.3286948800086975,0.9772402048110962,0.4117274880409241,0.5781616568565369,-0.2136087715625763,0.8012943863868713,0.5044265985488892,0.5332873463630676,-0.008592871949076653,0.9997026920318604,0.4304189682006836,0.539354681968689,0.008586268872022629,0.9996586441993713,0.522422194480896,0.7057483196258545,0.0027831140905618668,0.9914833903312683,0.4148576855659485,0.7167627811431885,0.05646618455648422,0.993610680103302,0.5242342352867126,0.871613085269928,0.1699589192867279,0.9906283020973206,0.41376644372940063,0.8683421015739441,0.2779496908187866,0.9918724298477173,0.5183804631233215,0.9018626809120178,0.1749105602502823,0.9297128319740295,0.42520561814308167,0.8891564607620239,0.28852832317352295,0.9156784415245056,0.5493773221969604,0.9306670427322388,0.008378891274333,0.981593668460846,0.3955340087413788,0.9235494136810303,0.1351109743118286,0.984562873840332
right,0.41410985589027405,0.1690392792224884,-0.3852050006389618,0.9999684691429138,0.4164435863494873,0.15262940526008606,-0.366150826215744,0.9998953342437744,0.42108598351478577,0.15144604444503784,-0.3662077784538269,0.9998953938484192,0.4256352484226227,0.15052659809589386,-0.3661963939666748,0.999893069267273,0.40262097120285034,0.1573224663734436,-0.3632904887199402,0.9998892545700073,0.399108350276947,0.15946006774902344,-0.3632967174053192,0.9998727440834045,0.39454978704452515,0.16178910434246063,-0.36330312490463257,0.9998466372489929,0.4343034625053406,0.15638883411884308,-0.23304510116577148,0.9997889995574951,0.3908763527870178,0.1765543520450592,-0.21814413368701935,0.9997021555900574,0.42873725295066833,0.18691439926624298,-0.33480900526046753,0.9999537467956543,0.4100605845451355,0.19291622936725616,-0.33018559217453003,0.9999256730079651,0.49965912103652954,0.24565936625003815,-0.15439411997795105,0.9999712705612183,0.3766419291496277,0.29689061641693115,-0.12136103212833405,0.999822199344635,0.5397850275039673,0.3623045086860657,-0.14989246428012848,0.9930691123008728,0.3796622157096863,0.42994117736816406,-0.07039682567119598,0.9450718760490417,0.5474733710289001,0.47590842843055725,-0.3261104226112366,0.9923446178436279,0.39443469047546387,0.5537632703781128,-0.19012144207954407,0.8969293236732483,0.5527101755142212,0.5055099129676819,-0.3777926564216614,0.9829768538475037,0.3960033059120178,0.5928967595100403,-0.23186340928077698,0.8318799138069153,0.545407235622406,0.5022532343864441,-0.4223547875881195,0.9839992523193359,0.40726083517074585,0.5907372236251831,-0.2768332362174988,0.8342269062995911,0.5409116148948669,0.49366697669029236,-0.3464406132698059,0.9787855744361877,0.4101027846336365,0.5780310034751892,-0.21039864420890808,0.8218256235122681,0.5030878782272339,0.5335857272148132,-0.008184263482689857,0.9997273683547974,0.4300699830055237,0.5391837954521179,0.008173788897693157,0.9996904730796814,0.5222679376602173,0.7068217396736145,0.007444313261657953,0.9912576675415039,0.4147021770477295,0.7170231938362122,0.05252249166369438,0.9936360716819763,0.5251492857933044,0.871681809425354,0.17731115221977234,0.9903616309165955,0.41362428665161133,0.8684577345848083,0.26042452454566956,0.9917327761650085,0.5191291570663452,0.9021751880645752,0.18280676007270813,0.9294354319572449,0.42505088448524475,0.8891932368278503,0.27027714252471924,0.9154877662658691,0.5515760183334351,0.9318746328353882,0.017368927597999573,0.9812394380569458,0.3955326974391937,0.9243017435073853,0.11561000347137451,0.98431396484375
right,0.41378483176231384,0.16680504381656647,-0.3222343325614929,0.9999256134033203,0.41508379578590393,0.15234427154064178,-0.3051454424858093,0.9997665882110596,0.41966700553894043,0.15082378685474396,-0.305203914642334,0.9997639656066895,0.4241780638694763,0.14966700971126556,-0.30518418550491333,0.9997643828392029,0.4020354151725769,0.15909700095653534,-0.2999348044395447,0.9997593760490417,0.39877912402153015,0.16168490052223206,-0.299928218126297,0.9997217655181885,0.3960145115852356,0.16426894068717957,-0.29995274543762207,0.9996885061264038,0.432772696018219,0.15735465288162231,-0.18336781859397888,0.9995147585868835,0.39345917105674744,0.1794881671667099,-0.15783476829528809,0.999333918094635,0.4287913739681244,0.18354301154613495,-0.2766570448875427,0.9999012351036072,0.41018033027648926,0.19086170196533203,-0.2687212824821472,0.9998380541801453,0.5028470754623413,0.245472252368927,-0.11812543869018555,0.9999433159828186,0.3806317448616028,0.29822996258735657,-0.07160590589046478,0.9997779726982117,0.5395534634590149,0.3574276566505432,-0.11349666118621826,0.9871799349784851,0.3815649151802063,0.4275653660297394,-0.027163397520780563,0.9302972555160522,0.5365923047065735,0.46999168395996094,-0.27308928966522217,0.9843328595161438,0.39866164326667786,0.5396462678909302,-0.1304202377796173,0.8779910206794739,0.5383793711662292,0.5002593398094177,-0.3201320767402649,0.9700806140899658,0.4026111960411072,0.575191855430603,-0.16826915740966797,0.8126600980758667,0.5302582383155823,0.49792608618736267,-0.3615826368331909,0.971136212348938,0.41300535202026367,0.5707308053970337,-0.21097469329833984,0.8141455054283142,0.5272122621536255,0.4895205795764923,-0.29176828265190125,0.9617416858673096,0.41470542550086975,0.5599554181098938,-0.15034334361553192,0.7990512847900391,0.5063072443008423,0.5342569351196289,-0.009581014513969421,0.9996801018714905,0.43183255195617676,0.5388578772544861,0.009580548852682114,0.9996857047080994,0.5253888368606567,0.7087230086326599,0.008667330257594585,0.9909763336181641,0.4140757918357849,0.7162384390830994,0.042042870074510574,0.9946920275688171,0.5246096849441528,0.8700692057609558,0.1763787567615509,0.9899148344993591,0.4159278869628906,0.8690606951713562,0.2328224927186966,0.9925276041030884,0.5182183980941772,0.9001801013946533,0.18210050463676453,0.9228241443634033,0.42852598428726196,0.8925856351852417,0.24126625061035156,0.9191951751708984,0.5529181361198425,0.9320152401924133,0.02560887299478054,0.9798015356063843,0.3986828029155731,0.9233876466751099,0.09370145946741104,0.9854668974876404
right,0.41084909439086914,0.167560413479805,-0.3180542588233948,0.9999233484268188,0.412583589553833,0.15274152159690857,-0.29899781942367554,0.9997421503067017,0.4174818992614746,0.15123805403709412,-0.29906511306762695,0.9997431635856628,0.4220638871192932,0.1500302255153656,-0.29906824231147766,0.9997455477714539,0.40039077401161194,0.1597951203584671,-0.2933749556541443,0.9997272491455078,0.39726823568344116,0.16258478164672852,-0.29336580634117126,0.9996891617774963,0.3928239941596985,0.1656700074672699,-0.29339778423309326,0.9996501803398132,0.43159347772598267,0.1581365019083023,-0.17517052590847015,0.999466598033905,0.39098459482192993,0.18166399002075195,-0.146281436085701,0.999194324016571,0.4265096187591553,0.18431417644023895,-0.27158504724502563,0.9998932480812073,0.40776699781417847,0.19162696599960327,-0.26292744278907776,0.9998140335083008,0.5006382465362549,0.2475307434797287,-0.11061201989650726,0.9999445080757141,0.3790756165981293,0.3003436326980591,-0.06471611559391022,0.9997329711914062,0.5387671589851379,0.36021101474761963,-0.1016639694571495,0.987078845500946,0.38161689043045044,0.42589136958122253,-0.020416004583239555,0.9193965196609497,0.5410085320472717,0.47231724858283997,-0.25500279664993286,0.9842988848686218,0.39372915029525757,0.5407963991165161,-0.12563499808311462,0.8697634339332581,0.5436221957206726,0.502528727054596,-0.2995852828025818,0.969835102558136,0.3982042074203491,0.5755845904350281,-0.1645054966211319,0.803305447101593,0.5361028909683228,0.5001495480537415,-0.341701477766037,0.9710251688957214,0.405684232711792,0.5714698433876038,-0.2075849324464798,0.8051672577857971,0.5330497622489929,0.49132996797561646,-0.27366065979003906,0.9615475535392761,0.4070943295955658,0.5608028769493103,-0.1460471749305725,0.7899462580680847,0.5032796263694763,0.5368301868438721,-0.012172034941613674,0.9997005462646484,0.4286358952522278,0.5423426032066345,0.012139076367020607,0.9996918439865112,0.5222656726837158,0.7090274095535278,-0.018748853355646133,0.9917675256729126,0.4126493036746979,0.7171818614006042,0.04859855771064758,0.9948809146881104,0.5239338278770447,0.8686420321464539,0.17471230030059814,0.9905140399932861,0.41663146018981934,0.8653157949447632,0.29249539971351624,0.99301677942276,0.51689213514328,0.8975505828857422,0.18401484191417694,0.9206216335296631,0.42878207564353943,0.8866945505142212,0.30693724751472473,0.9204168915748596,0.5492680668830872,0.9327535033226013,0.020708385854959488,0.9812811613082886,0.39650553464889526,0.9223468899726868,0.16311177611351013,0.9866430163383484
right,0.41269153356552124,0.16478459537029266,-0.34710973501205444,0.9998986721038818,0.4145241379737854,0.1499706655740738,-0.3272547125816345,0.9996477961540222,0.4195144772529602,0.14898353815078735,-0.3273114860057831,0.9996463060379028,0.42415499687194824,0.1481989026069641,-0.3273232877254486,0.9996510148048401,0.40107154846191406,0.15543606877326965,-0.3245568871498108,0.9996428489685059,0.39769214391708374,0.15855540335178375,-0.32456427812576294,0.9995996356010437,0.39425474405288696,0.16175030171871185,-0.324600487947464,0.9995591044425964,0.4332931637763977,0.157165065407753,-0.19593068957328796,0.9992793202400208,0.39135268330574036,0.17809820175170898,-0.18083132803440094,0.9990068674087524,0.427729070186615,0.18248747289180756,-0.2973979711532593,0.9998501539230347,0.4085507392883301,0.1893577128648758,-0.2928464412689209,0.9997529983520508,0.5003295540809631,0.248029425740242,-0.11677440255880356,0.9999310374259949,0.3776591420173645,0.29744115471839905,-0.09520696848630905,0.999703586101532,0.5369073748588562,0.36241060495376587,-0.06814645975828171,0.9840860366821289,0.37913379073143005,0.42626193165779114,-0.049524661153554916,0.9136093854904175,0.5401269197463989,0.47444623708724976,-0.18779146671295166,0.97773277759552,0.3915831744670868,0.5440663695335388,-0.15305152535438538,0.8474237322807312,0.5424301028251648,0.5044165849685669,-0.22636838257312775,0.957405686378479,0.3946600556373596,0.5793117880821228,-0.19126398861408234,0.7747917771339417,0.5344321131706238,0.5041942000389099,-0.26979097723960876,0.9591791033744812,0.4023374021053314,0.5748017430305481,-0.23463256657123566,0.7776339054107666,0.5312813520431519,0.4956171214580536,-0.20651257038116455,0.9474319815635681,0.40397605299949646,0.5626364946365356,-0.17353281378746033,0.7633980512619019,0.5006512999534607,0.53789222240448,-0.004072397015988827,0.9996771812438965,0.4259983003139496,0.5436293482780457,0.004033785779029131,0.9996677041053772,0.5218743681907654,0.7117036581039429,0.0017145847668871284,0.9918032288551331,0.4094763398170471,0.7185690402984619,0.02373446710407734,0.9945672750473022,0.5237876176834106,0.8690808415412903,0.206684872508049,0.9904296398162842,0.4143981337547302,0.8669251799583435,0.2481505572795868,0.9927776455879211,0.5170236825942993,0.8970205187797546,0.21652667224407196,0.9201598167419434,0.4271466135978699,0.8866634964942932,0.2596346437931061,0.9174060821533203,0.5511182546615601,0.9315878748893738,0.0536787211894989,0.9812600016593933,0.3954225182533264,0.9237282872200012,0.10882611572742462,0.986168622970581
right,0.4122832417488098,0.16121850907802582,-0.33491653203964233,0.9998417496681213,0.4148480296134949,0.14759531617164612,-0.31635135412216187,0.9994207620620728,0.4197944104671478,0.14669731259346008,-0.3164004981517792,0.9994214177131653,0.42456793785095215,0.14591938257217407,-0.31640464067459106,0.9994277954101562,0.40154004096984863,0.15254759788513184,-0.31248804926872253,0.9994410872459412,0.39817941188812256,0.1552438586950302,-0.3124939203262329,0.9993809461593628,0.39459460973739624,0.15814432501792908,-0.31253406405448914,0.999323844909668,0.4340708255767822,0.15500564873218536,-0.18917909264564514,0.9988894462585449,0.3924065828323364,0.1742374151945114,-0.17012062668800354,0.9985514283180237,0.42702335119247437,0.17817404866218567,-0.28712281584739685,0.9997574090957642,0.4081192910671234,0.18514150381088257,-0.2809749245643616,0.9996140003204346,0.49974197149276733,0.24765697121620178,-0.11454429477453232,0.9999092221260071,0.37596094608306885,0.29245251417160034,-0.08621735870838165,0.9996834993362427,0.5342458486557007,0.36195066571235657,-0.06859060376882553,0.9823267459869385,0.37627172470092773,0.4205293357372284,-0.03954429179430008,0.9061799645423889,0.5365253686904907,0.4685955047607422,-0.18425193428993225,0.9729994535446167,0.38529664278030396,0.5380771160125732,-0.14133282005786896,0.844907820224762,0.5389525294303894,0.49889928102493286,-0.22181466221809387,0.9499037265777588,0.387457013130188,0.5738436579704285,-0.17799049615859985,0.7764105796813965,0.531218945980072,0.4986657202243805,-0.26474907994270325,0.9517165422439575,0.39580199122428894,0.5689213871955872,-0.22343942523002625,0.7800441384315491,0.5284711718559265,0.49003881216049194,-0.20266631245613098,0.9389868378639221,0.39766591787338257,0.5569123029708862,-0.16279834508895874,0.7671047449111938,0.4982140064239502,0.5353338122367859,-0.009154814295470715,0.9996257424354553,0.4215644896030426,0.5422443151473999,0.009118039160966873,0.9996390342712402,0.5196530222892761,0.709576427936554,-0.009669379331171513,0.992914617061615,0.4074227809906006,0.7164316177368164,0.040434256196022034,0.9950498342514038,0.5212081074714661,0.8696712851524353,0.1843184530735016,0.9909868240356445,0.4165380597114563,0.8624399900436401,0.2690112292766571,0.9933887720108032,0.5138563513755798,0.8944908976554871,0.19229722023010254,0.9217437505722046,0.4303078055381775,0.882042646408081,0.2815169394016266,0.9272841811180115,0.550204873085022,0.9318602085113525,0.031883105635643005,0.9823234677314758,0.3939341902732849,0.9213439226150513,0.13810458779335022,0.9872283339500427
